Gene Symbol	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
Dtl	0.0433155161805	-0.113504996938	0.079297351189	0.15197437395	-0.00135916009158	0.134738782124	-0.223873843891	-0.0628822522623	0.142754425563	0.272419308162	0.323984871165	0.192674832757	0.22165571421	0.305901622934
Phb2	-0.0313765989358	-0.0322451548734	0.136923242948	0.042779951898	0.12187370357	-0.160452951961	0.0868490255904	-0.159386172523	-0.306709200864	-0.1751657778	-0.00281574329389	-0.0892611351147	-0.147659288431	-0.254135855176
Orc2	0.384645701762	0.266476483735	0.0461302419602	0.0974674394087	0.204012891081	0.184249789108	-0.0630358230119	0.108427140834	0.0444130057769	-0.090752802006	-0.0863033833324	-0.0918560312137	-0.113528524902	-0.110014747925
Als2	0.288381128769	-0.112925553124	0.10015388591	0.0847369292701	0.246373585329	-0.0426718728542	0.07090725535	-0.00604514687623	0.0244303789813	-0.0453469968979	0.00184426748589	-0.16482736882	-0.273589683059	-0.153463484983
Krtdap	-0.010787572222	0.06288114113	-0.00288900920051	-0.786132249118	-0.0388883628824	-0.483014829559	-0.623408600116	-0.0754752950364	0.397834165739	0.471695399028	-0.0169562312084	0.0286330346584	0.932806266253	0.942550106052
Hps5	0.0762809078768	-0.0777342498676	0.0720735172177	-0.175551964534	-0.0402437298109	-0.187599047774	-0.0129887886118	-0.305594037567	-0.00355289897993	0.183475560963	0.0316525381306	0.0283368480677	0.166565534156	0.0354296607095
Hps4	-0.156907091956	-0.128291384679	-0.173254150807	0.188371390858	0.115150856829	0.191611130534	0.101306193033	0.235525035447	-0.0136080777821	0.0432454515169	0.0813470032442	0.108619548865	-0.151852641274	0.060407798877
Wdfy4	-0.274485135156	-0.256152697302	-0.219597694664	0.513576416146	0.164474000021	0.0546171938274	0.38619279843	0.129068488693	-0.281706463002	-0.00298899529869	0.0354249093226	-0.257050227911	-0.173576173722	0.174258027412
Wdfy3	-0.303162998268	0.185486381737	0.0740391009173	-0.0350028999908	0.000628793770522	0.231132316626	0.138387484194	0.14929933822	0.178778599565	0.022482706702	-0.107526191463	0.117422086199	0.128252055078	0.0157109015336
Wdfy2	0.21756026789	-0.0593133572496	0.0355733126663	0.0639665916979	0.00708217665633	-0.029785190892	0.159062911162	-0.00761941973936	-0.171828785857	-0.236424218872	-0.0569628523729	-0.0488468247148	-0.130514956046	-0.168822155452
Wdfy1	0.00425328405118	-0.0269834517195	-0.142528389606	0.205686775165	0.000960684828905	0.0135240053283	0.475953613036	0.276464104934	-0.0548973034929	0.453897878863	0.48817463993	0.356894457522	0.253485633192	0.301683281835
Brip1	0.463130477901	-0.0964511958598	0.0766589774732	0.322053397499	0.261956319174	0.232634921192	-0.173342850125	0.0186131696007	0.0492132443691	0.297889570341	0.504457426339	0.192717096922	0.260897812756	0.525456867499
Gm16794	0.0405708128492	0.0169763366803	0.0105230478178	0.00235462203885	0.0167603469106	0.0389440503697	0.121611875558	0.0942967244284	-0.151046976833	-0.0938279386314	-0.0133865291845	-0.0673451419535	-0.0896535463739	-0.0633335713437
Tex19.1	0.0189159953662	-0.0101632282506	-0.0629838077369	-0.112769002781	-0.0357010362631	-0.0407842139037	-0.104521185702	-0.0202331281806	0.0978462087629	-0.0514095381643	-0.00820586063656	0.00452462997047	0.058538335163	0.00885470873592
Orc1	-0.087200403016	-0.0868767839036	0.056571348595	0.0499163665053	0.13603930081	0.0460858613255	-0.0599019163604	-0.0984951132327	-0.0212224032292	0.114869004532	0.228498180052	0.441821496465	0.163152998343	0.227183003793
Gm14440	-0.578340673072	-0.493712886105	0.069113937413	-0.995667326186	-0.653232737701	-0.275366422618	-1.19279340286	-0.88565794708	1.02867545789	1.22992998822	0.426014853484	0.910293220986	1.35658521313	1.05792848467
Lamtor2	0.179458913708	-0.0679887967656	-0.0791188421289	0.21681057331	0.0660686798942	0.0306723338331	0.11854014287	0.0214770067096	-0.158049438961	-0.161439031968	0.0161281422744	-0.0281035067124	-0.0231561794637	0.0477774682194
Lamtor3	0.0245124232702	-0.236983465369	-0.152319781176	0.252936144288	0.224313327772	0.108560551274	-0.187005671402	0.365639048359	-0.0340253501547	-0.164281574584	-0.102809396175	-0.230064830721	-0.321111042524	-0.232828872116
Bglap	0.0638459638192	0.031564862654	0.325241928949	0.0639166025893	0.160078501698	-0.14645516475	0.0346883691845	0.125487291764	-0.192952335303	0.160332687792	0.185661905934	-0.1554332782	0.149343090448	0.0230711802796
4921513I03Rik	0.11147170251	0.0652156487931	-0.0406700336386	0.0138393751025	-0.0426252322281	0.0546537412275	0.00743765420028	0.00856597856717	0.122301953529	0.211635342959	-0.0401748567106	0.318992494236	0.255304442515	0.345675781688
Hes3	-0.0105490998349	0.0575538577273	-0.0730911357224	-0.0174705020362	0.0834403566931	0.129585976303	-0.115001293483	-0.0184041365064	0.254241786809	0.03329690301	-0.0558873687881	-0.0190937603918	0.11292509997	0.0931465069338
Kctd5	-0.105351057963	-0.0636323360595	-0.0497876077809	0.0795385854219	0.0632206051415	-0.034201398371	-0.0833200601341	-0.133692685031	-0.116138893544	-0.176528288638	0.00264191566356	-0.175249659232	-0.158474110176	-0.168505464661
Speer6-ps1	0.0506121879029	0.0583231594864	-0.0686515576226	-0.118100740896	-0.0301963690327	0.0573677493036	-0.000110884104983	-0.0547704579464	-0.00288553504057	0.0293421601139	0.0329931830738	-0.00607787884636	-0.0239813359392	0.172164508659
Fam133b	-0.0928005710593	-0.147946912955	-0.0564569836696	0.183099655561	-0.209699143573	0.115541327783	0.160703899273	0.255994364875	-0.112984015266	-0.103300948797	-0.173618825185	0.0641125171905	0.00209808293134	0.128917752502
Gm5114	-0.147133132617	-0.0402682901354	-0.00843289930106	0.012477542273	-0.0025302513358	0.0270907257215	-0.0423872150835	0.11034123824	-0.040197529603	0.0647632362458	0.152732710373	0.0193384568013	0.00336339412457	0.0686544926733
BC031181	0.25680749298	-0.376993821353	0.145534979016	0.100573280851	0.17442348714	-0.283586533181	0.147388532451	-0.287266383935	-0.0615772405688	0.441152942461	0.406945362246	0.320055213815	0.329650099712	-0.0223241415055
Olfr516	-0.00544305065029	-0.00541717643161	-0.0463563322103	-0.0153483217743	-0.0613685211955	0.0232877351355	-0.0233026960426	-0.0152820665719	0.0490990829572	-0.00294720493427	-0.0531087208585	0.00688993318754	0.0252349206194	-0.0134698421044
Serpinb6a	0.0241695794923	-0.0488730816357	0.0524769906122	-0.117283671024	-0.0112754575727	-0.122148197523	-0.123022218461	-0.165306624927	0.094989747286	0.0648914957721	-0.0668998542633	-0.0396978248456	0.0718942562062	-0.0694289731149
Cbl	0.0832839657459	-0.313668293905	0.0600015532167	0.128543734401	0.168916738406	-0.074055821688	0.10666572328	-0.162369038438	0.0197945864158	0.0784042537927	0.224447067554	-0.147229398654	-0.0257976146697	0.297194163861
Serpinb6c	-0.395138830892	-0.5404404719	-0.109855457003	-0.740841445339	-0.421076147502	-0.294575965393	-0.689434548005	-0.577762915971	0.685471153761	1.23156464951	0.594798901859	0.532693878012	0.916388728456	0.453107992413
Tsix	-0.228277191206	-0.327598495266	0.0810335234099	0.146188608977	0.0194020462272	-0.0807220006411	0.167258574554	0.164183228781	-0.222966071954	-0.019173971045	-0.114903340514	-0.210091621319	-0.290974890676	-0.242591403222
Cbs	-0.0588666688328	0.0458449450006	0.0116110371259	-0.736853027906	-0.202643896244	-0.434155797485	-0.307776477721	-0.198964267988	0.0802003527059	0.0464712889206	-0.395611151796	0.132391473898	0.428056125419	0.481514232538
Hes6	0.243530398048	0.322376774781	0.00460667831923	0.324396390487	0.431990980207	0.0440934542863	0.129694037929	0.0484303027491	-0.344945679207	-0.340205813417	0.0139951265823	-0.115312163376	-0.231590779006	-0.09368953282
Fam199x	0.176013098569	0.015401622677	-0.0908038373766	-0.00373649763664	-0.128535039808	-0.00527393342049	-0.176689304405	-0.017248879181	0.0533789451325	-0.0519912096954	-0.182823713045	0.0219127946171	-0.0471953023254	-0.170515507798
Supt5h	0.0720589572424	0.282010576494	0.100180506811	0.0605198489856	0.170361193259	-0.0845285049388	0.174565333737	-0.180370339801	-0.354665063943	-0.0382008048771	0.0847873674306	0.0172151612321	-0.180514284239	0.0992900462856
Sult3a1	-0.090572854772	0.055983113565	-0.0715702135804	-0.0276864555137	-0.0870048454273	-0.0330625784738	-0.0499503983106	-0.0956853583317	-0.034663724208	-0.0367892856302	-0.0769875795501	-0.230775409019	-0.0708850938321	-0.0853607852922
Hes7	0.122461043953	0.0957842790146	0.0123196691195	0.0615718226892	0.0713219164796	0.052927522596	0.0706787541002	0.0985502905004	0.213417379367	0.225752241975	0.0131918170658	0.0312694917475	0.0968133821087	0.0684268059471
Fgf22	0.0214358453701	-0.00443786462344	0.0374386835633	-0.000855402205468	0.0482536785742	0.0217489433381	-0.0648687856691	0.0358875866062	0.106420402639	0.100791280311	0.01871792166	0.0504266452509	0.0450123387726	0.0290238025375
Pla2g12a	0.28103598521	0.457249051748	0.0521797770099	0.436134601918	0.271752945033	0.354127042057	0.360012513247	0.413174096084	-0.322701533606	-0.833409825998	-0.636731954896	-0.518658238765	-0.64888283245	-0.664723369229
Fgf20	0.016773108022	-0.028277424739	-0.0962595381627	-0.0730781572467	-0.0343394116287	-0.0557795894623	0.0104443459842	0.0531052101256	0.0697228253371	0.00981311080616	-0.0767575408769	0.0337295787603	-0.0419878152946	0.025538971609
Agxt2l2	-0.127854661447	-0.323612794819	-0.0076280553011	0.157050051224	0.0791272930593	-0.0950856831706	0.443775917269	0.110277209733	-0.223517436159	0.0626789107095	0.173165314173	-0.0306719327216	-0.234620134859	-0.0821787613549
Fam173a	0.29079495923	0.143728009238	0.0227244143939	0.0299975352785	0.218166689328	0.207181182469	0.0112926095235	0.0846882257619	0.0435670512278	-0.223957494773	-0.255312913161	-0.144736038042	-0.0536012765881	-0.0763671635893
5430416B10Rik	-0.0329247099633	0.0166791656378	-0.0780383249752	0.004567284562	-0.0581861424348	0.0983706847757	-0.0619709170818	0.160487942664	0.0919486386952	0.0296479580473	0.118200848541	0.0681973658417	0.00105978404634	0.00326975158542
Kctd8	0.208476895784	0.243131651046	-0.0767940667744	0.151226903384	0.0189799955924	-0.0421729877662	-0.152629885345	-0.253036615178	0.030404893267	0.0365257185929	0.146982834841	-0.00590188358036	-0.0718601230561	-0.200662409519
Uck1	0.0649713128433	-0.146133098507	-0.0317971820008	0.154885520083	0.252982701255	0.0391800942176	0.0923266219904	0.0618233270835	-0.246254913675	-0.527522109875	-0.559196060599	-0.413933252985	-0.571459075848	-0.404050262177
Uck2	0.0708726872999	-0.043614431613	0.155198786684	0.304379131611	0.206259184296	0.133741192509	-0.0178483945587	0.0699291142447	0.145728595751	0.333879538631	0.582305786646	0.343995548232	0.274509528896	0.2630323542
Apex1	0.179450041564	-0.0478582038441	0.286226588681	0.215730623645	0.245274583736	-0.10890426603	-0.206839030648	-0.347573562768	-0.196158449016	-0.0675417047708	0.265357723694	-0.126815728712	-0.121203435896	-0.323539918628
Muc20	0.284885549164	0.422521698123	-0.0790057490838	0.464922974573	0.111391895562	-0.105192573277	-0.0309323253443	0.320933085342	0.126132064748	0.279049206848	0.237466416565	0.208980429416	-0.188143984152	0.165422754041
Zfp148	0.0477916520148	-0.214109185893	-0.0611441314194	0.0197930789945	-0.095209380364	-0.0981356729544	0.0307484541648	0.0495010647072	-0.0310207976561	0.0715456049105	0.0214288188565	0.0594479769394	-0.0697325097874	0.15282187246
Tmem176a	0.153569830414	0.245025309587	0.431424757083	-0.203723690606	0.257738110744	-0.184633056915	-0.290045012313	-0.53026704621	0.141171773465	0.34529710082	0.31876802551	0.216093858178	0.339227249929	-0.0314185982235
Polr3gl	0.128041920414	0.136325919379	-0.47099333381	-0.0590117027352	-0.24003121005	0.0754859920114	0.335578952779	0.224843092229	-0.341289688343	-0.554407091811	-0.669398572392	-0.0779198024866	-0.353749949753	-0.491828419924
4921517D22Rik	0.0116836234695	-0.158559620055	-0.0595676290376	-0.0137039644352	0.0438805524774	0.0338383051201	-0.00732033212794	0.0760954167643	-0.00904696704901	0.0406029242608	0.0616220804947	0.00881110322481	-0.00489077122305	0.0160874852176
Tmem176b	0.0508023081442	0.32542178436	0.402318379154	0.0404103000568	0.12639538821	-0.278284763158	0.0649825268896	-0.51266277772	-0.138890892362	0.375410990007	0.411874326007	0.258283252295	0.171806752139	0.0482034710294
Zfp143	0.000104525813368	-0.0869517929046	0.0655417077069	0.0331362434248	0.043675958101	-0.0798008179437	-0.00777017220899	-0.0183252446726	-0.0849188636139	-0.0103752467537	-0.00410888648054	-0.114592614845	-0.198419448851	-0.0964682419348
Zfp142	0.195108524758	0.0407214116242	-0.0960611723645	0.0352489989611	0.133466386687	0.0802312073858	0.10537843585	-0.0175166160931	-0.146604739156	-0.260289373882	-0.111001011595	-0.262517620463	-0.24084188453	-0.236495646496
Zfp146	-0.302308788553	-0.21019268464	-0.0568763947658	-0.316098207622	-0.0575318586593	-0.146421480047	-0.294285011126	-0.164773783671	0.154716786311	0.191116454325	0.15319890695	0.188055176291	0.26592128803	0.281862332047
Fank1	0.315295554228	0.613732676333	-0.155305865953	0.320384269745	-0.0408524557967	-0.149549776779	0.0287134352241	0.0847180192989	-0.0730858167406	-0.171399853884	-0.141335023049	0.140613256608	-0.001094447981	0.14542422436
Pus7l	0.0723511139829	-0.111560074749	0.0297081578193	0.0669101567572	-0.0448447428348	0.021666844593	0.0342893395462	0.0482093067164	-0.109371655374	-0.275362344711	-0.0906998920289	-0.0967750228935	-0.185343274774	-0.10558968989
Eri3	-0.0304958223448	0.115619479107	0.21799474693	-0.0158242173314	0.0878076205834	-0.052294423815	0.0255212266134	-0.157333462439	-0.166093244009	-0.128943979755	-0.0283656954185	-0.020628741823	-0.124626813017	-0.261381158455
Lilrb4	0.150218758017	0.381365978771	0.568918388819	0.777430131276	1.25190840613	0.26702006661	0.262141534032	-0.0383608599863	0.726519586766	1.56440765391	1.62689259817	0.42300356242	0.568145676794	0.476618451062
Lilrb3	-0.194396787035	0.182566844402	-0.0421782938662	0.126389111328	0.201190691993	0.298446316217	0.295768873498	0.280331045331	0.450739435247	0.923482811599	0.723157186602	0.191300022913	0.518581482017	0.904368793689
Olfr305	0.0107963629632	0.0383556056236	0.0216657862767	-0.00692107674249	-0.0983541805608	0.0551925510571	0.00275230774156	-0.0417084136174	-0.062685130568	-0.00442399665634	-0.0303181645611	-0.0177215420164	-0.000540522325277	-0.00874948552761
Iah1	-0.134489504735	-0.365341738526	-0.201313671024	-0.33744202964	-0.0146646695305	-0.115004332055	-0.300091036395	-0.0225872188598	0.193882306059	0.0847875990785	-0.216458292314	-0.358000083881	-0.0676493632568	-0.382660012103
Olfr309	-0.105355520636	0.0751358440965	-0.0580150038608	-0.0619611180938	-0.111340770703	-0.0415833921939	-0.0532646355253	0.014315084133	-0.0215979339157	0.0118528556574	-0.0372186814379	-0.18998479593	-0.174011957331	-0.177540020773
Olfr308	0.0644894163677	0.0431845248649	0.0381531940128	0.0249053058061	0.0248773384681	-0.057409584737	-0.0157238114847	-0.0127048383727	-0.0387793781777	0.0125408728742	0.048523655606	-0.0460817781278	0.00567932090148	0.025308780736
Mlx	0.0572625359322	-0.0482279671821	0.18743269849	0.0647840580261	0.10628591065	-0.105041500896	0.211468690154	0.00596323230718	-0.14885210037	-0.230296467428	-0.0863781138186	-0.315634625057	-0.28930577878	-0.141000981684
Rgs9bp	0.00531666324152	-0.0234549868246	-0.0429823571628	-0.0715062308034	-0.019821720863	-0.0312225987832	-0.00422707714409	-0.0468872058962	0.0669605463039	0.037116574502	0.047279238568	-0.00875494910709	0.0260378140504	0.0137154581278
0610010K14Rik	0.161422641369	0.336644178598	0.317896688116	-0.0732316918989	0.0666070232692	0.126913512079	-0.0729933279371	-0.177709177818	0.0695675664539	-0.118892341893	-0.228024094728	-0.227940826891	-0.184087250209	-0.150515680696
Ldlr	0.251161272326	0.204454110855	0.11778155752	0.278470528071	0.0419061042632	0.0211842912822	0.162283445439	0.137212821591	-0.0455054614074	-0.271881348123	0.0902827489648	-0.0609734077253	-0.306977625031	-0.421803996765
Kap	0.0687463794023	0.123022258509	-0.0153318828162	-0.0140272567393	-0.0350454955458	-0.0760430095716	0.00237508386235	0.208975880969	0.0108103648994	-0.0352035488487	0.0390591718268	0.2599573498	0.152933445711	0.104069722231
Gtsf1	0.0315927553796	-0.01278789558	0.029112963271	-0.0172503706628	-0.0265758259696	0.09291220958	0.0651003399109	-0.0425339191767	0.0285165683026	0.139638386652	0.200406278647	-0.000330968641009	0.0650422061362	0.0609056395571
Api5	0.0409900115544	0.107838008306	-0.0433962579304	-0.13204518	-0.27727650377	-0.170967397538	-0.212613941826	-0.102698087855	-0.015116184397	0.0512042449563	-0.162070033321	-0.0292366211449	0.0208689729517	-0.000687929654642
Ilvbl	-0.0456168983728	-0.1927437736	-0.128509357206	0.23707727725	0.191837520253	-0.112934558879	0.305968118183	0.0168098225908	-0.47587036903	-0.256066399253	-0.013730924991	-0.268304512068	-0.257669036405	-0.455901211033
Olfr291	-0.270375731873	-0.23958319126	-0.126142735308	-0.578453953144	-0.32939060703	-0.0342459457024	-0.627332249583	-0.0350655365837	0.496585575974	0.287665562538	-0.0223818525265	0.0709749001305	0.455031483023	0.136244652041
Alpl	0.0564637590892	0.341055180346	0.0368026657698	0.436662758357	-0.090092709732	0.00392198934128	-0.0100019098243	0.363696392377	0.648836479475	1.21629032876	1.21674766654	1.04013258724	0.29721911151	0.252193957634
Olfr1454	0.00899851635677	0.0831591965467	0.0566831322768	-0.0159592442985	0.0357785584735	0.00951733809219	0.105144330567	0.0266212571612	0.0735899163469	0.00640689375528	0.0199192031163	-0.0173269720836	-0.0206285617714	-0.0750731493332
Rhd	0.59279033883	-0.239315259923	0.383064470951	-0.284961609524	0.165701959606	0.654489960648	0.144852423686	0.227945976729	-1.20599029579	-0.0388605579072	-0.154679944949	0.167058255027	0.2526663006	-0.523055946475
Klhl10	0.269279456009	-0.0581377250368	0.0934527254925	0.0014411373855	0.0519648199067	0.0416925723782	0.0434608315031	-0.072614417726	0.00487147875691	-0.0355476645649	-0.02956274542	-0.0510428847109	0.0175039419332	-0.0948682075497
Cdca4	0.113233860449	-0.0471917028162	0.101555049327	-0.275291002824	0.0722467009846	-0.228535566044	-0.192464424094	-0.434363300206	-0.165952430591	-0.138129100134	-0.112963604143	-0.276193665643	0.0266875384522	0.17588836375
2810403A07Rik	-0.167571994806	-0.30852252683	0.0799554050363	0.0589190787461	-0.0214666807824	-0.07321180287	0.0956963215795	0.0326098555964	-0.0891051684103	-0.147277887614	-0.0535460991475	-0.260935062505	-0.268023271085	-0.132611015101
Ppp1r7	-0.0266793533564	-0.101099007941	0.0795341193678	-0.0643848856505	0.00633843341021	-0.0986687126601	-0.173028458312	-0.213812149448	0.0524778156549	0.253734009622	0.198148417424	0.0590181179985	-0.00770592313643	-0.088074039158
Fam78a	0.0120171215955	0.227666283055	0.0365523759637	0.117989995387	0.119126339299	0.122613601328	0.285225625348	0.112121546527	-0.253235066722	-0.230491220909	-0.17466455745	-0.408465471909	-0.306431862484	0.251311466674
Treh	0.0620195518254	0.0438465547339	-0.0437885438413	0.0810822508083	0.0615494791039	0.00730150995199	-0.0106481190692	-0.0443844526659	0.0485704185118	-0.0398945613717	0.0707422115973	0.0190573424574	0.0219825830386	0.0233933491394
Lefty2	-0.00808736449198	0.0165243755946	-0.0787617394112	0.00807268790542	-0.056242998849	-0.0268711520808	-0.0839473611016	-0.00345149767461	-0.0168835150567	0.0926503156902	-0.10617084086	-0.0891103226384	0.0661590253163	-0.0631520687654
Lefty1	-0.085674446055	-0.0684270245306	0.0760016663043	0.10409871181	0.0949450849381	-0.113157935825	-0.208585778899	-0.197718767138	-0.170107416053	-0.225793994761	-0.0466389856077	-0.263677687422	-0.332381714846	-0.620011892493
Neurl1b	-0.344760079073	-0.478779882121	-0.158563321521	-0.0988391245184	-0.21938688701	0.0321512678699	-0.454041584453	-0.304268723413	-0.294598958686	-0.607128145597	-0.427029779639	-0.145261775717	0.0752640457663	0.0702820073566
D630032N06Rik	0.124082114455	0.012957440485	-0.010946338734	0.0656838179261	0.0913772875205	0.110081097805	0.075844714599	0.074373340038	0.129116714999	0.0236169395636	0.0572267563644	-0.00372729377268	0.0381426804021	-0.0494771694247
Hist2h4	-0.0524721625806	0.257482797461	0.307604956391	0.521039256566	0.468323435726	0.492296994751	0.581997285435	0.0672758125946	0.211994432866	0.477149631424	0.559427662781	0.51073189937	0.486347392521	0.501083368799
Slc7a6os	0.0455574651391	0.0527509912307	0.0653158123855	-0.00489878313138	0.0462316898796	0.0652118513543	0.0986337533623	0.0571339254035	0.130731890479	0.167596591804	0.110328582607	0.15617400102	0.277858912603	0.280769949694
Cstf3	0.259438019169	-0.138003280905	-0.11358843789	0.0847907226386	-0.0145148813324	0.00866638625691	0.105794275554	0.195171054278	0.067243648239	-0.0122283410635	-0.0938689979683	-0.054426504751	-0.0416164674212	-0.0474544049281
Ferd3l	0.27602815218	-0.0132859510293	0.0397483079986	-0.013675509611	0.086518380274	-0.00730435902183	-0.0151302347828	0.0410912684587	0.08051931889	0.0606006022883	0.00603292707186	-0.0057205392829	-0.444527359271	0.0445663339854
Ap2a1	0.0482429074439	0.385284721878	0.238103303362	-0.466652729739	0.127715941065	-0.0133873960595	-0.191063884903	-0.307630558525	0.111590753666	-0.0149657889971	-0.208071173113	-0.119556370812	0.135768332936	-0.280374452813
Klhl14	-0.00326314934207	0.073536139947	0.109974203418	0.0200007660824	0.0212817525774	-0.0423991892122	0.0858013860919	-0.0248162647008	-0.136234094262	-0.0317715860804	-0.0382416906233	-0.0137290352	-0.12465107236	-0.00382653804536
Fam78b	0.0580332607858	0.05149286169	-0.0124668544257	0.0495271498723	0.0611547114149	0.0901249808832	0.0138400979112	0.0767629158833	-0.0542675732868	-0.134211629691	-0.0247621313626	0.0533239661332	-0.232380035879	-0.333419900998
D130020G16Rik	-0.101998623111	-0.228390964051	0.0547429131312	0.0277976675444	-0.290543707101	-0.184711509178	0.0354890556737	-0.0614766459881	-0.173270968005	-0.102580690821	-0.104085649072	0.129938744164	-0.0750689602699	0.0281768264165
Kbtbd7	-0.100887400546	0.0679773775783	0.0349525034355	-0.0823316589323	-0.0292590743217	-0.064227928637	-0.0637597591198	-0.104609514529	0.0110245987835	0.107273909543	0.0787292186337	-0.0386069993535	0.0130539092784	-0.0593175090045
2610034B04Rik	-0.0849864277685	0.000916670213177	-0.0233851573962	-0.0192557627336	0.0222946593104	0.0610702748087	0.294686804344	0.0690889285437	-0.0387407269899	0.0313985496399	0.0150866571606	0.164301825268	-0.0475709883964	0.0183651884185
BC003331	-0.0482907928839	-0.40946553327	0.00709453278829	0.148540444082	0.107875922642	-0.120063095054	0.124946526809	-0.0133371183269	0.193729938655	0.492308487111	0.399943359651	0.26841260705	0.259303191101	0.281250597515
Kbtbd3	0.0281293906045	-0.112518714686	-0.104209089439	0.138376270683	-0.118475324707	0.0627039610844	0.0487048046783	0.101711043102	-0.0845819469602	-0.0513700205503	-0.183790321604	-0.055303162633	-0.11017821855	-0.272668035302
Kbtbd2	0.262126441505	0.0474304177895	0.000857008152759	-0.0170684814116	0.0431212584752	-0.0756805047148	-0.0369647818118	-0.10869104434	-0.0864677992607	-0.0317734584347	-0.0926558958673	-0.177768616649	-0.220706478093	-0.187804875656
Gzmm	0.241883371267	0.312478513447	-0.0762518540083	-0.162015481924	0.202381024969	0.051758149414	0.106185297378	-0.0201563628913	-0.0137622164234	-0.40371611288	-0.360534742823	-0.375659509122	-0.288168740729	-0.279905012769
Wdr85	-0.00332614855314	0.129461287324	0.0352275235721	-0.0358875594446	-0.148130112025	0.370952105996	-0.0364273081952	0.248492996081	0.133379704058	-0.141980476725	-0.275323239168	-0.0345657665739	-0.160022487816	-0.0510038699679
Pip4k2a	-0.00240487488573	-0.111330033044	-0.00527552690382	-0.0117722371602	-0.0520385773361	0.120534937294	0.0482931238636	0.0119704382336	0.154130465977	0.323296309146	0.263473994842	0.162318806043	0.379309042158	0.824885877134
Plp1	0.127539597642	0.0363299349168	0.0161390022245	0.0246283628731	-0.0235287181096	-0.0347629619751	0.118982304859	0.0126066698071	-0.0282136356002	-0.1045603392	-0.0982153558888	0.110780958296	-0.0792633885206	-0.0378599121155
Rnaseh2b	0.0577370869528	0.0809152733084	0.0238491745223	-0.0635459550048	0.110635483914	0.0888890666412	-0.31867411293	-0.106945704805	0.12648520704	0.0863552484343	0.188620378422	-0.0762826283671	0.150153152046	-0.111463182367
Mgll	-0.0630451521849	-0.0286259541195	-0.0377611239714	0.0881993025165	0.00219397951012	0.0403701063007	0.00287961816488	-0.0136777754915	-0.10540735198	-0.345786488114	-0.277148195295	-0.129754989903	-0.173748289239	-0.14916603003
Akt2	0.154802388269	0.105852154059	-0.159023386043	0.0636503450419	0.137817659048	-0.078621029375	0.0115204685485	-0.0650839685178	-0.0761029139358	-0.166262682264	0.0895835320444	-0.199720865431	-0.11182400838	-0.0539662761731
Kbtbd8	0.112146597469	-0.0370213048501	0.0490491199454	0.0415672814902	-0.0247516921585	-0.0887779914673	0.074490010037	-0.169662308682	-0.200091820311	0.0173521304226	-0.0136629411523	-0.0117182973327	0.0238716071108	-0.00130147001567
Klhl18	-0.20576755021	-0.0170819682546	-0.00423609165715	-0.0198167004953	-0.0241425515846	-0.0130340546267	0.0837631370857	-0.0139205547347	0.0622347818992	0.105874579672	0.00780886292717	0.133144559991	-0.00825590653645	0.0267444895544
A930001A20Rik	0.419043263229	0.549133711971	-0.0723968703976	0.126579694415	0.0836105039133	-0.146568171827	-0.318320963308	-0.43306934949	-0.252519506318	-0.447257261296	-0.408181051337	-0.282187002924	-0.496566526869	-0.212472195295
Mettl7a2	-0.107845172828	-0.444864202328	-0.420588503398	-0.341970237454	0.0253563184012	-0.329739092523	-0.229510008488	-0.368538493443	-0.96884034909	-1.58565008608	-1.50977833192	-1.11368521877	-1.04675046649	-1.55569073735
Dmrta2	0.0230017856107	-0.114830805841	-0.0312973402179	0.0607541833679	0.00110065196076	-0.0297580360923	-0.016393830518	-0.0736142788371	0.0244661507121	0.00539229245009	0.14657898402	0.0623886306432	-0.0711387795628	0.0371400136899
Mettl7a1	-0.311111102629	-0.116420345984	-0.341873110526	-0.206901068564	0.00207512487518	-0.0145917853468	0.0236620706016	0.00559495837774	-0.305431498108	-0.442168589504	-0.567622483733	-0.228965900065	-0.333694937	-0.481421658992
2610027K06Rik	0.199095660361	0.140172684456	0.226907237851	0.231611957145	0.0649859285191	0.250745446893	0.286801026463	0.214759761228	-0.417339475057	-0.682802983565	-0.28346900782	-0.171026321896	-0.920770761005	-0.626547483616
Lrrc9	0.0209534031382	-0.0127391196433	0.00616769873798	-0.153142346997	0.0425844403715	-0.0306536269143	-0.00320117978928	-0.0548991707248	-0.0254076671888	-0.0456923616958	-0.0496487439271	-0.0275309750498	-0.0482585748123	-0.0441174396646
Rce1	-0.141136036163	-0.0278629452448	-0.106876030246	-0.168454560328	-0.223942466393	0.147031903813	-0.274813841537	0.120962411031	0.277127693731	0.0510103490904	-0.10176064206	0.133067336419	0.124507301238	-0.0166052314737
Gm20276	-0.196463617826	0.0744887321171	-0.00262232063224	-0.0518394278201	0.0424216929932	-0.0217549977941	0.0741737360579	0.183821707857	-0.072014004888	0.0562244010343	0.0194702763866	0.0165802396412	-0.0144780131661	0.0784284658461
Rsad2	0.778503355656	0.0306994363638	0.409894288254	0.404058112153	1.04380670086	2.04613180222	1.75428808305	2.40194475656	2.06376379052	3.99377247102	3.52004588934	2.09607422903	3.04129799991	1.87591915906
