TF	Number_of_ChIPexp	z_score_mean	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
SMC5	4	1.87305739748	2.66664764156	-2.5841121181	11.7264162666	8.1006501779	9.29186835954	2.80836082014	10.9719509122	-2.10568268869	-10.1118895628	0.307038681589	4.72106828407	-6.43814649812	-5.06154396025	1.93017724908
H2B1A	3	0.827310230709	4.93708207686	6.69131501724	0.569092321531	2.05733504411	0.484041177948	-1.39732248735	0.119793441229	-1.28505792454	0.0192861751057	-1.94484961778	0.979631036557	-0.0974912070312	1.49995344128	-1.05046526523
NR5A2	2	-0.571554235284	1.78509304029	4.65474120482	2.3322531135	2.22237224193	3.91003402518	-1.46536894777	1.07195619264	-2.69601489269	-2.15029119332	-2.43667332311	-4.1707771092	-2.12021962904	-2.71098890825	-6.22787510894
FOXA2	9	-0.937333072932	5.4388685974	2.86761052658	8.54344705322	8.74055669632	10.5106510242	-5.91699399358	7.51484827012	-5.05101471859	-11.713899575	-6.47972180299	-1.75900196957	-6.08430602362	-8.7170900418	-11.0166170637
EED	2	-3.08331115176	-5.21550050062	-2.37438328282	-4.67234498368	-0.919210506867	-4.38148736648	-0.599656215198	0.344015111652	2.39302725462	-2.39708486169	-4.73566609041	-6.25837589613	-4.43641161245	-4.02706839311	-5.88620878143
TWST1	3	1.13347867557	-2.92514633983	1.16882220738	-2.31392329563	-4.38985154101	-2.71398132821	-0.0837262359129	-3.99735375112	-0.430448480748	4.60196567314	6.22467127793	4.90868452479	5.98796172897	6.38396477523	3.44706224298
CTNB1	8	-0.57032210031	5.24229190027	1.17951631982	7.75053771176	5.92910781051	7.87193079995	-3.65773412702	2.18609454418	-5.43112019554	-7.9123621425	-3.74752960006	-1.83785238464	-3.36227957634	-6.15105150146	-6.04405896328
NR1H2	4	-1.13813496443	2.98646835363	1.34250638613	-1.56850056985	-0.130112219818	2.07261618449	-9.93483392287	-1.17731729193	-6.08590843545	1.17584831619	0.162873430483	-3.12857122069	0.131619173674	1.55518488225	-3.33576256828
TBX3	5	-2.53288681864	0.681960371668	1.62898820657	7.26718480064	8.19788425904	5.53548924456	-1.30017359062	7.26648952104	-3.56683478506	-14.7590512202	-11.7976591308	-4.55514784657	-7.63458436934	-12.0046283644	-10.4203325576
CARF	1	-1.37021620151	-2.82161243545	-0.309631390914	-1.26634908407	-0.173199272851	0.854088125175	-0.975345439849	1.01527681161	1.06406918269	-4.21170908894	-2.21700165941	-2.0508275241	-2.24191685003	-3.10705269225	-2.74181550268
PITX2	1	-2.3856112183	2.61301538431	-0.565095544311	5.85400481716	3.5878348596	2.11761649846	-2.81518659554	4.44961453399	-4.73662390673	-9.31344156216	-7.23122587985	-3.44329361247	-6.54611348596	-9.00674834863	-8.36291421407
HELLS	2	-5.22064713004	-5.81371188743	-5.01268073327	-0.166522478794	1.90291925573	-3.41605061627	-6.52545361514	2.19770587272	-4.71252600556	-13.0602634388	-9.76354315354	-8.1481038571	-4.88907476713	-8.34267940517	-7.33907499083
HSF1	6	-1.41893690151	-2.19933664984	-2.87155949515	2.3879285908	0.569962569775	-0.718204272862	-4.41595430792	1.449484685	-4.66324319964	-5.08867975111	-2.21895903881	0.590820946191	0.72503299116	-2.51273827855	-0.899671410193
RING2	37	-5.36101015037	-3.85546391146	-1.68260691588	4.33885387125	5.5518952733	-0.375839734624	-4.74306130626	4.48635642505	-4.87025013355	-14.5787884309	-13.7033305418	-8.40786353205	-10.7658075238	-13.5151471778	-12.9330884666
DNM3A	7	-0.56398709574	0.455905764405	7.04923595668	5.1837445786	6.23624007207	1.14782240081	5.19792226048	6.63285656469	1.60546298372	-9.82416884948	-10.4901544949	-4.70146113448	-3.10547676988	-5.94299674455	-7.34075192852
CBX5	3	-0.140014221449	1.56358153758	-4.23499715793	-1.32567051797	-5.15171695531	-0.0447787135751	-2.33155938762	-2.90164352108	-2.18156003395	1.3301624504	5.3177855389	2.52146161362	0.195558774337	2.3380177129	2.94515955942
ANDR	14	-1.08589187578	2.40511070447	9.24113420128	0.534808692374	9.0792130692	6.19461555032	-6.73730475914	11.3527505347	4.11099112389	-10.0174590712	-8.25809807987	-2.56228753932	-6.92581551739	-10.404580131	-13.2155650393
TDG	1	-2.24956826044	2.91458697373	0.734664956426	6.39396596473	6.8174255654	5.34258543777	-1.61759919424	5.55022190151	-4.34868013267	-12.0237910484	-9.50987230588	-4.76556581351	-6.94974661687	-10.6407373198	-9.39141401443
P63	1	-1.01257573508	-1.5025282111	1.35511141267	0.358223764327	-2.05364060789	-4.26913150745	-3.22226303695	0.430143364253	-2.52295654742	-1.85516737417	-0.726262583445	0.125921668149	0.508009681042	0.625183614658	-1.42670392775
E2F1	2	3.7300835502	6.18177206346	0.386268673914	13.877107738	9.47143710173	13.235623872	3.36704570969	9.42219865606	-2.51615515516	-5.81378404646	2.33668615934	8.08482694594	-3.78191928068	-2.35398638594	0.324047650821
RFX1	1	-3.93216301374	-0.935608074748	-0.744351276319	6.70778347169	4.6426100145	2.14107175811	-5.41355820831	3.94255252129	-8.02581010165	-12.2568520346	-9.44656437517	-6.49533925443	-8.34144541641	-10.7146274997	-10.1101437167
HSF2	3	-0.0837560541369	0.448465670715	-2.29924980545	1.81286758775	3.87333245578	7.26484409348	2.57015622059	2.76009075589	1.49445194949	-2.47367516509	-2.24171032326	-0.46235437322	-4.9921048771	-4.80533309691	-4.12236585058
FEZF2	1	-2.70843477747	1.43739030095	-3.29658661341	10.0344136552	5.99769352307	8.23439827977	-3.12599632186	5.43585929113	-6.32536630728	-11.8669755181	-8.17695402333	-4.39659484211	-9.45857352875	-11.1756154288	-11.235179351
NR6A1	1	-0.835026897843	2.95903649548	2.85723664116	4.46932584914	4.49307743277	2.17404124314	-0.277976718654	7.40968447525	-0.579802680245	-8.35511591549	-5.22313855129	-1.16765219669	-5.64604110684	-7.57415361509	-7.22889792243
CLOCK	4	-1.62155782575	-0.206825785137	-3.60884491057	-4.15449765643	-4.01828729196	0.0885239889494	-9.1081354859	-2.26290408019	-6.55752654424	2.3653571064	3.41139530184	-1.20418461193	2.71654643589	1.92618990463	-2.08861593191
GRIP1	2	3.99276902028	2.74222569019	2.05236156172	10.5538802589	3.35629979034	7.23139023186	3.38118921924	9.63491687652	0.97774766155	-0.916929668262	4.98686375126	8.27440824294	-0.997099298755	1.58124650069	3.04026546571
MYOG	3	-3.79438566444	-0.696724124785	2.76726996066	1.12421801877	6.45596370846	-2.59939037457	0.332591110075	4.03608278452	0.0907862805706	-12.0646368493	-14.7893545611	-6.19527268624	-10.0322983653	-9.02692295893	-12.5237112449
IRF7	4	5.249384079	3.03670053983	-1.03847206276	14.6889686928	6.67836911606	12.0274841714	2.39934961917	12.3562184061	-1.37960271079	-3.5523287061	7.67326503589	12.7652118433	0.251499960884	0.745566653138	6.8391465472
PRDM4	1	-0.68174025128	-0.853644733162	-0.357908026757	3.67071009943	1.845938194	-0.913291850402	-2.43564354239	1.33948901711	-1.8724967287	-2.79496626278	-1.23029834513	1.35978764355	-1.19394663842	-2.90495204843	-3.20314029585
PITX1	1	-1.07161962592	-2.24337139429	-2.16570607324	-0.408200502777	4.30439689791	-1.74872156591	4.90790312644	1.56556836093	2.40948898938	-6.50842526306	-6.25967292738	-0.523838437222	-3.54622387361	-4.22695708367	-0.558915016429
UBP16	4	0.0262635838415	3.01714896096	0.65159690512	4.52884015591	0.386253811052	3.96528853683	-2.88899506772	1.51213263624	-3.35841945244	-3.56636475822	-0.250475903921	1.8825814452	-1.39885979225	-1.81331539422	-2.29972190875
TBX21	4	1.94663116232	1.7589553608	-2.28122411073	12.1089999734	5.74331550959	6.27905765151	-0.539033172331	8.96510802534	-3.00799909663	-6.9478802539	3.01439879422	5.96154043208	-5.81302922954	-1.20957503934	3.22020142797
NELFE	2	0.305794368283	4.9884542359	-2.08074321104	12.5816667255	7.78572669534	11.8847370083	-0.706900840682	10.7229296925	-4.75373501852	-11.960562867	-3.38314538048	1.14166788608	-7.40774612294	-8.70620345437	-5.82502419261
DMRTB	1	0.792940414835	0.48034377661	-4.88107860417	5.00466369297	0.0335026669953	2.63152723822	0.510752039837	2.35929173257	-2.48931668905	-2.39847382005	2.09995858937	3.60329972888	2.11217040434	0.914595624834	1.11992942634
CTR9	1	-1.27640201655	2.0133992939	1.55555332008	5.93264255848	5.48532994206	5.03814337386	2.45644690076	6.60089912483	-1.11940582864	-10.0264967552	-7.5066347423	-4.45618726298	-7.04196636213	-8.57005345014	-8.23129834418
FOXO1	9	-1.09358547565	-0.526711569201	-2.27019756252	7.35275479574	7.3557352895	5.57480109266	-2.72488911112	11.4153730377	-2.94583360009	-13.18201363	-4.39668681962	-1.4586029756	-10.2949344335	-8.25995755124	-0.949033621831
NCOR2	4	1.3809893276	6.75148034959	1.95356938711	9.44013307463	5.8493047202	8.51544437236	-2.8568912251	9.59954518712	-3.2658657288	-5.22933802906	-0.75045717704	2.68323018285	-4.72771021399	-3.62444033573	-5.00415397774
MBD1	9	-2.6144633504	-0.0871657080278	4.2702707194	0.65795281197	2.74844131033	-0.337418968532	-0.048035462904	3.53129966408	-1.33705745978	-9.23652404047	-9.87970219696	-6.4294003029	-4.48876003074	-7.56821177695	-8.39817546417
AFF4	4	-1.46944128331	-0.739485486338	-0.973058754611	1.04695693937	0.0739803243458	-2.50040546661	-4.68223377621	-2.26287707635	-8.14461078761	-1.29789746105	-1.64006820337	-0.204598005396	-1.52653509072	1.20296490524	1.07568997293
MEF2D	6	-4.55311413169	-4.13520593109	0.591608275027	-3.00926468686	2.18997577588	-6.93269598378	-2.97826906126	2.30418848334	-3.24520397334	-10.7928498882	-11.8482124125	-3.2970706839	-7.85335270928	-7.53719386537	-7.20005118229
MAFF	1	1.13752510258	3.64920851515	2.40894406136	7.1860507149	-0.0238796146765	2.06610663788	1.65963976354	2.16921579617	-0.486530149282	-1.29340362278	1.24930998462	1.60585195883	-4.30092941531	-0.727506326318	0.763273132052
EGR1	2	3.39090272152	4.64472612716	3.73492911895	5.79519208754	5.53227484265	7.55466226779	2.98527696455	8.16595624293	2.37156417212	-0.524098253045	3.84805143413	4.69287237828	-1.14413579501	-0.194853770112	0.0102202833281
RFA2	4	3.27602709683	3.81716990449	-4.24436603912	7.68672773167	4.34390145383	4.95347881225	2.34868778552	6.80781151852	-1.50190444956	-1.55236120059	6.53137895324	8.40978597995	-0.646780424543	1.70406590216	7.20678342779
EOMES	2	-0.350860588171	1.34894212444	1.09520003444	3.42211438081	3.8067594626	-3.26089195208	-0.610829985218	1.06194949458	-2.63114968206	-2.16417056855	-1.53001534551	0.250716122532	-2.69562743435	-2.17854574238	-0.826499143645
DMC1	14	-2.94282656389	-1.9435367819	-9.01266793999	4.1987652856	-0.0072960436907	-1.07121182693	-7.28191552978	-2.08548361326	-8.08584770076	-6.39321576834	-1.45068250656	0.282502971022	-2.26872474564	-3.92935567265	-2.15090202153
PPARD	1	-0.448955483342	1.42090850129	-0.418351061745	1.39521737701	5.51191235718	3.90429439775	-0.255783484206	3.16990809831	1.52690519018	-4.68997304762	-5.06480272966	-1.20081869996	-2.25623402485	-4.64119988168	-4.6873597588
PWP1	1	-1.21829857152	-3.45344210871	-0.062410045179	-2.24877159898	-1.96764327842	-0.96485287627	-3.49880954978	-1.52734776428	0.678321408789	-0.471728458152	-1.28344748109	-0.954920352041	-0.943501738693	0.154436862685	-0.512063021186
ASXL1	1	1.36295060674	4.42443179356	-0.215845125142	7.36498668272	4.64262648087	5.3117527531	1.73422444258	5.58857202433	-1.70164469587	-3.33345467135	-0.022818670986	0.896056557984	-2.17709517283	-2.47605995356	-0.95442395101
SMRC2	2	-2.52571882369	-1.04233230334	0.923582653343	2.71739245133	5.10225145785	0.178335603794	-2.71332816875	2.63062610993	-3.07253149789	-9.81541517372	-8.85157406585	-2.69632119862	-5.28070408094	-7.29366169927	-6.14638361959
PRDM5	2	-1.97161418772	-2.57095226235	0.037696880508	1.79454140083	2.3048799989	1.14422669525	0.0168445928971	1.75805507062	-3.83339604334	-6.06016825735	-6.04244450624	-2.64204563828	-4.50930687257	-5.00116667168	-3.99936301533
ERR1	1	-0.61542385704	2.47942262235	1.74062119772	0.653500828298	2.2737555706	4.77708650344	-2.29405067171	2.51951492773	-0.782056684394	-3.86109215601	-3.05523981609	-2.25499181622	-1.50778454814	-4.60562615657	-4.69899379956
MAZ	2	-0.645247618095	0.705778248258	-0.0768999781152	9.94420326709	5.01428353235	5.97236740682	0.912824396833	11.3257619345	-1.85274721071	-11.9302833454	-4.76841235861	-1.54405008043	-9.69326818928	-7.53772221984	-5.50530205679
REST	10	-4.74630385756	-0.857938111896	3.12966046563	-1.84445692111	0.842222210483	-1.46104267549	-8.78525831348	-2.62637925214	-6.66058560231	-7.85625347374	-10.1295293749	-9.38315857747	-4.54606785648	-7.01782343211	-9.25164309081
NPAS4	1	-0.858229110455	-1.676900199	-0.644099554049	1.23879580047	2.15389923982	2.10888116737	-0.90383039483	2.68490971409	-0.313563883569	-2.97957792532	-2.63313537844	-1.0771554223	-1.71947276977	-3.95124250604	-4.30271543482
KAT2A	5	0.25756990192	3.45608698974	-0.582351357533	13.6978627847	7.44121544462	11.9109193983	-2.88000072288	9.83492294766	-7.40661000435	-11.0882610184	-3.39794853696	1.65223122364	-6.48287469462	-8.32736242938	-4.22185139761
TET1	10	-4.28614731417	-0.366217089948	2.58285929878	5.81726167161	5.19067464938	2.99344022208	-3.54693351114	6.72674688858	-4.27167779374	-14.4612623627	-13.8805422844	-8.44181943872	-9.39819767316	-14.1880936215	-14.7623013535
MEN1	3	-0.327859639903	2.20065804164	-5.54428143108	12.0456596177	5.73038118379	8.32928564343	-1.85083195657	7.55058455046	-3.62395891283	-9.41176135768	-3.39645361386	0.666956191936	-3.64676383327	-6.42917597451	-7.21033310777
AP2A	4	-2.14614720976	3.10752179077	1.2268979639	11.3945456861	9.45553705745	8.59743162713	-4.00678398227	10.6489553161	-4.93643248514	-15.2169653793	-9.68635394941	-4.10225874172	-9.78933980431	-12.9899255101	-13.7488905259
WT1	3	-4.79152188452	-0.0335544042851	1.3287504376	10.7254819267	5.66466182537	3.29494753557	-2.62379934237	7.51468321607	-6.05801111389	-15.0861277722	-13.7939726058	-9.85207885758	-14.6446759389	-16.6638449945	-16.8537662951
EZH2	38	-6.76337475859	-6.85572881128	-0.868989761245	-4.05135617772	1.45052061645	-6.27633471318	-3.20482254303	2.31346562582	-0.174629174271	-12.708668968	-16.3089432774	-13.0545600126	-8.99583751556	-12.8226533234	-13.1287085849
STA5A	22	3.48177974508	4.10303422573	0.529354486886	12.7471493493	4.79060759848	9.26816964582	-1.35744698901	9.9145485726	-1.28850024121	-2.08687813708	5.25403269348	7.60756365747	-0.393840785565	1.2548365128	-1.59771415854
MDS1	1	1.66381975333	-5.17413341836	-3.39811952267	5.13983325502	2.24755285667	4.46465459143	1.9969094915	8.12050915901	0.337632797686	-2.87377800834	4.49901540428	4.53385738714	-1.68208258159	0.0103255473569	5.07129958751
KLF4	13	-3.78823496399	-0.71558453799	3.43972570792	11.395238532	6.83250748923	4.2718578163	-1.83880777445	7.09935074368	-6.27821697218	-16.8389389772	-14.0615835427	-5.74679768383	-11.3731621633	-14.5733116567	-14.6475664766
HDAC1	6	-4.33309911127	0.688836393712	1.82402020559	10.1489313444	7.59613991339	3.48712379128	-4.55838336768	5.26989437176	-6.92104003449	-15.6798973697	-13.8813812506	-7.10162529291	-11.9703685912	-14.6667007404	-14.8989369309
PER2	1	-1.45971882617	1.08798245345	0.142188351709	-0.576518239999	1.68211081687	5.00343993189	-4.23603034237	2.44190956923	-3.22291691716	-3.03743601018	-1.59964153045	-3.13173939041	-2.87255267721	-4.2749913389	-7.84186824284
SOX2	26	-3.11952067587	1.65001652704	3.61899238464	7.65039603157	5.59418326215	4.76233673255	-6.31350441831	4.06108289755	-8.48109235954	-13.4460454362	-10.0067022561	-3.21865995629	-9.09985590072	-10.2229238359	-10.2215131346
PSB1	2	-0.445023295421	-0.875159300394	-0.0946902119226	-2.23201843679	-1.35156729954	-1.62571787486	0.984179629134	-2.61498627396	0.25328169064	-1.51687962202	-0.370165144172	0.568600872222	-0.202349156528	2.28584247897	0.561302513328
PRD16	2	-1.45786136312	0.353044415639	1.86019120768	-0.23033652181	-0.0795704926342	-1.01300611261	-0.401937783861	-1.99284766832	-1.59279187931	-2.7278631326	-3.53875812836	-2.14809915627	-2.80150271288	-3.54327931608	-2.55330180226
AHR	8	1.53388942414	2.57351136713	2.60610914165	3.90110471527	3.13484458219	2.09402532263	-1.32603404518	1.63369643128	-2.22377402007	-0.0742560620246	0.578522678817	3.51280061528	0.549568416222	2.38959147292	2.12474132179
CREM	1	-3.17742784514	-0.297396671921	-0.791672926684	4.91345405708	2.81112360629	2.90116216965	-8.63372860115	2.15864260299	-9.39449011422	-9.33692058304	-4.49736343707	-2.58746851779	-5.66701881451	-8.20859619499	-7.85371640662
ASCL1	6	-1.90015485794	-3.01230318031	3.18345371234	3.73462740688	2.69762997664	-0.825450905148	1.673672219	2.49686358483	0.219053101884	-5.187271624	-7.49115532776	-5.08110462408	-4.70440517226	-5.4881660482	-8.817611131
SMBT1	2	-1.20720060057	2.14148029027	-5.54259174077	6.26896114763	5.26101154262	9.88376852759	-4.89494211279	2.77528286812	-9.61046878054	-8.30897139139	-2.20893505342	0.644307808228	-3.88537142579	-5.86732885803	-3.55701122973
MEF2A	2	-0.957063883455	0.221166238131	2.80656883231	0.38546113647	1.11855531786	-6.12703688305	-4.733600741	-0.0712244727888	-1.64509342878	0.74573965792	-1.69743633524	-0.0948510732033	-0.241444496878	0.755827857896	-4.82152597801
SRBP1	8	-0.341025905104	0.331125127128	5.1179418427	1.96566290057	1.37655678389	1.65499825063	-0.386628282606	1.7710604741	-1.41021212467	-1.01483975385	-4.77196800521	-2.39825529739	-1.19063375293	-1.3470217855	-4.47214904831
NANOG	14	-4.03947270788	1.5722917132	1.21118729378	9.24870987116	6.60746315482	3.366150334	-3.51813008526	4.25428259999	-7.30823770625	-14.275423545	-13.3552658354	-7.53639093057	-11.4335181336	-12.9670010182	-12.4187356229
SPIB	1	1.89066648977	0.124429210655	1.07916163781	-0.62608227834	0.925473303468	-0.291273513651	4.05150042986	6.90247982852	2.85527009442	-1.31583435249	2.23322220382	3.98674301939	0.125872644952	3.03192701243	3.38644161598
NFIC	2	-1.22851690681	0.0885742552915	1.88825114894	-1.48000909045	-0.14791876386	-2.4390575574	1.37283221004	-1.09235596336	-0.0390968359326	-2.04670058083	-2.74689762891	-1.7048376327	-3.13030697641	-3.53551243457	-2.18620084523
NDF1	1	-2.01552454561	2.56798956364	-0.169727723585	5.29848392209	3.48874710083	6.22709257407	-4.44542178031	0.124949131791	-5.34098415712	-5.08667446216	-4.84181300639	-3.96605981542	-6.34484449107	-7.03320464774	-8.69587584716
MTF2	2	-3.50516072853	-5.65416525703	-5.23993817761	-2.78979966567	0.59997254227	-5.75150106737	-1.2310391658	3.04568548979	1.26584110791	-6.29412874395	-7.86570906234	-5.13799155728	-4.10408231676	-5.63545904688	-4.27993527871
KDM6A	14	-0.884023888998	2.80788839786	-1.73253635254	10.6632516086	7.43938365113	8.3561377483	-2.80964287322	5.27621537491	-7.62163167491	-11.8324933283	-5.63349568961	-0.574917679169	-4.31609949908	-8.16058287775	-4.2378112522
GRHL2	1	0.0446628453967	2.79277628646	2.23245155622	1.5303414913	-2.42411366757	0.743636158167	-4.40593483924	-3.6105463036	-5.21946225267	3.47882607252	2.81504622514	0.815408100117	-2.26300535382	3.1420948059	0.997761556627
TLE1	1	-1.09862094697	0.402481495322	4.08410021573	0.509636656868	-0.387658130776	3.18404998537	-3.51367181513	-1.30850409718	-2.5762076386	-1.76882272757	-3.21625978398	-3.66164438428	-3.458199617	-1.26002392056	-2.40996949584
CSN1	2	-3.2710951787	0.243655306318	-1.88457663771	9.82251366246	3.72156875779	5.95572636491	-6.36410483924	6.97549629261	-7.42708789654	-15.224850327	-8.22394930739	-3.3776395508	-8.14187660399	-11.7786803033	-10.09152742
MYB	2	-1.80070542979	-1.60365372172	-0.329309799851	6.92400306342	3.20141724615	3.04862009989	-1.56394681019	2.96928088722	-5.11716535376	-8.07046480388	-5.53383582427	-1.58103939485	-6.75000814738	-6.71176023166	-4.09201322614
TF65	28	3.12882008106	5.04164690135	2.75890170907	15.4255110361	9.7395656135	11.0956880795	3.3007083431	15.3421131868	-1.08508432389	-10.5765864692	-0.594802079893	6.58558173415	-6.24710002507	-5.62408051068	-1.35858205988
BATF	14	4.6500430697	5.31618647685	-2.43292221758	15.2857511642	6.22908724944	10.5292854236	2.05349041849	11.3512578082	-1.17984634093	-4.77115824984	7.93121233189	10.0462683957	-3.22310757853	1.06771805846	6.89738003591
MYBA	2	-0.436604985969	4.26604984369	2.25028454083	4.65957701937	7.56253607568	7.22369114788	-1.88041589192	5.67680643529	-3.26724126822	-9.54576471634	-5.10348670542	-1.31987450443	-3.63854592038	-7.6632865506	-5.332799309
KAT8	6	-0.875900601979	8.34130949924	1.62878571627	11.4160199543	8.72668788548	13.2491138585	-4.34766040445	7.25241272936	-7.80854112846	-12.0475385109	-6.21249566994	-1.86353099663	-7.30851274275	-11.5256080121	-11.7630506056
ELF5	1	-1.62082861413	-0.481807881203	-0.759738273314	1.05770458012	1.46153822978	-1.7660063511	-4.00461229897	1.42335947251	-5.16027125978	-3.3339349633	-1.48436508361	0.381781211818	-4.91702807475	-2.74502419345	-2.36319571257
NFIB	2	-1.39353001328	1.37549904978	1.75015506124	4.02073386376	3.98259134498	4.02574821075	-6.27333438416	5.14346604672	-5.23368495987	-9.66719728747	-3.81999494214	-0.730131993816	-1.43347651509	-5.20491131692	-7.44488236373
OLIG2	3	-2.906591942	-1.18149216378	2.02864803948	2.42677233923	5.12915650458	-0.165910444751	-0.310638468696	3.67468161374	-0.98008713363	-11.5298381228	-11.0924776171	-6.50560132731	-5.69181808854	-8.99017131187	-7.50351100654
TAF3	3	-2.11232527036	4.272053316	-0.675223831715	10.6281374542	7.51538758879	9.40742624701	-1.38401675888	6.49150111524	-6.25148370625	-13.8646861811	-9.25174230771	-4.74633603326	-8.14164871822	-11.9743422525	-11.5975797166
ZIC3	2	-1.93673173219	-0.711175744792	1.35042558039	0.584625191815	-0.975725090412	1.98056405958	-3.3370539636	-3.25622464042	-4.03896370815	-2.78668026138	-3.5881380361	-2.68542240458	-3.45298654144	-2.913303905	-3.28418478655
GATA6	2	0.538882991255	1.59350395626	-0.252872543518	3.83692846865	4.13240242321	3.1375857837	-2.8075028726	6.3405031263	-1.57009641818	-4.27682651979	-0.122453505209	2.03402579005	-0.636305072838	-1.45272100127	-2.41180973721
STAG2	1	-1.18477164441	0.640016633096	5.78696937396	-2.28021365923	1.52112385819	0.1307485752	2.03548452649	1.09299730531	2.5999089504	-4.12192825075	-7.11833396316	-3.47771418443	-4.81300307534	-3.63386975185	-4.94898935967
MSGN1	1	-2.30198771013	-2.19149351229	-0.204242420153	-2.52541136758	-3.40006629834	-0.246961143222	0.498064409078	1.21414706418	-1.38148423027	-4.6125264292	-3.28956709576	-3.95265295978	-3.26092865446	-4.61160843922	-4.26309686486
ESR1	17	-2.65989480462	1.99428765767	2.87037343743	2.25231394526	5.7949450954	3.71368058331	-5.37079167884	7.00835751261	-1.83850636084	-10.6463697892	-9.22542026481	-5.1211565216	-6.67734749141	-9.1021257742	-12.8907676155
GRHL3	3	-4.2124669318	-4.25923218864	-3.11110618175	3.19846251416	3.32529236677	-0.347109822544	-4.62503533471	4.30107152069	-2.81588187612	-12.1240426564	-9.72761897008	-6.11766214618	-6.7661168169	-10.4692685591	-9.43628889448
FOS	7	-2.69331422456	-1.82404076142	-3.39566303983	8.12936097389	0.865491323799	3.02146908771	-0.304522870641	1.57998641282	-5.96212761774	-7.07029767905	-5.43444923524	-4.77926232491	-8.5326098921	-7.95262093936	-6.0471125817
NKX25	2	-1.19235955819	2.01327818644	4.61505184268	1.74351348223	3.3265033907	-1.84201180509	-0.971353999279	3.1455298248	-1.78136098096	-7.71113903575	-7.70530954499	-1.30300050017	-1.26908448532	-5.28719391584	-3.66645627414
NKX32	2	0.463004822533	4.41190070853	1.51854811295	6.21282233742	4.51049022858	6.02439462067	0.573025825749	5.01161862679	-1.38159235615	-4.22540415572	-2.73875252693	1.43368169323	-4.23951517766	-5.55946675622	-5.06968366578
KMT2C	9	-1.64784007385	3.85351461133	-2.9431080832	13.434752736	7.25725714271	9.99893999696	-1.84672275111	8.05762073731	-7.01998493913	-13.7679156704	-7.46718707095	-1.83437736488	-7.682921671	-12.2242284696	-10.8854002379
PRDM9	1	0.691616938014	3.30583091345	4.57043592476	-0.876749369361	1.34376403178	2.36976636058	1.87777668206	0.28391316982	4.45725815456	-1.87733425115	-3.01986640551	0.493034087498	-2.42588516893	-1.19606188472	0.37675488735
HXD13	1	-1.16002237602	-1.22501787447	0.0980456866469	-0.508593338726	-2.1016644202	-2.63668090489	-2.52625863387	-1.30143959385	-4.51196338917	-0.396271597706	-0.13811462303	-0.363780783735	-0.402424887009	0.329284070274	-0.555432974571
SUV91	1	0.965920828539	2.31420072287	0.345284958823	-2.00707502817	-2.07205411304	-2.93342819317	2.09652070629	-1.50585655674	0.268231775196	1.74058246354	1.45825605127	3.13680072568	2.7551685025	3.455538656	4.47072092848
MBD4	4	-2.22212803512	-3.49152964354	2.96273499309	-2.98617376731	-0.960583926225	-1.49541787896	-1.68781044425	0.253447951926	-1.37556143686	-4.52546825267	-4.77607702642	-5.66636442937	-1.41186357341	-1.73334885881	-4.21577619889
UBF1	3	-3.54130504979	-3.95504447095	-5.48454754382	8.93355608758	5.72257318105	2.18410436227	-5.09807934553	7.44913332546	-6.72542005398	-14.3561432549	-7.57288844984	-2.81810653105	-10.9857914453	-10.6069939329	-6.26462262511
ZKSC1	2	0.572894278673	-0.952631452955	-3.39767340509	7.18604100069	0.653379679407	3.47403449903	1.72760151885	2.31808031931	-0.825442214618	-1.90565835782	0.172914330907	-0.151704793947	-2.94877336081	0.178947414887	2.49140472358
DNJC2	1	0.93848898675	-0.997393400186	-0.160229226337	1.50797550692	2.45511069011	3.9789695717	6.02384387553	7.41330577582	4.2695966611	-2.38547037431	-0.684829747179	-0.349887108407	-1.28000364272	-3.06798097885	-3.5841617887
INO80	1	-1.51917796152	3.9471893805	-2.06273045301	12.3084615437	5.46599399704	9.57961095024	-1.95846059096	6.79828182144	-6.56896336734	-12.9646439867	-7.04756761072	-1.70208103351	-6.81615839323	-10.5474205722	-9.70000314658
HAND2	3	-0.830156467064	-2.33075310018	-1.98652293292	0.531096358351	-0.501208718322	-2.79259009557	-2.37381839382	-1.12084816509	0.217034701398	-0.639810671347	-1.10904099284	-0.665790681878	1.89261757612	0.364660457451	-1.10721588025
RCOR1	4	-0.873954963874	-1.43835516998	-0.747003500315	3.51112948628	3.70830577892	1.87286178409	-3.06423900276	5.03733409068	-3.42939844164	-5.90844635392	-2.09423160666	0.339907548573	-5.62763637211	-3.33343026241	-1.06216747298
THB	3	0.340859064611	4.782133865	2.65440771657	7.02993331415	5.04564619386	9.99017633035	-2.08226227309	5.92327444929	-2.01982815824	-5.45590553897	-2.57259836396	-0.340784883944	-4.10745304337	-5.21393808483	-8.86077461826
PDX1	1	-1.0094133813	5.24590135954	0.165567585165	4.79261138329	2.35820550333	1.96208019814	1.91543188956	1.47787808451	-2.39182507787	-6.64500181604	-5.89414491283	-3.26873307741	-3.78632566933	-6.04505521421	-4.01837757409
